id_herb,nama_herb,nama_latin,nama_lokal,link_gambar,deskripsi_khasiat,mengatasi_gejala,komposisi
139,Pecut Kuda,Stachytarpheta indica,"""Pecut (Sumatera)"", ""Teratai Biru (Jawa)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Pecut%20kuda.jpg,"tanaman herbal dengan bunga kecil yang sering digunakan dalam pengobatan tradisional. Daunnya mengandung senyawa bioaktif dengan sifat antiinflamasi dan menenangkan. Khasiatnya meliputi membantu meredakan demam, memperbaiki kesehatan saluran pernapasan, dan mengatasi nyeri ringan. Selain itu, tanaman ini juga dipercaya mampu meningkatkan kualitas tidur.","""Sakit kepala"", ""Perut kembung"", ""Nyeri otot"", ""Sakit gigi"", ""Pembengkakan""","Alkaloid, flavonoid, saponin"
140,Permot,Passiflora foetida,"""Telur Sapi (Melayu)"", ""Bunga Cuka (Jawa)"", ""Daun Cuka (Sumatera)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Permot.jpg,"tanaman herbal dengan bunga kecil yang sering digunakan untuk kesehatan. Daunnya mengandung senyawa bioaktif dengan sifat antimikroba dan penenang. Khasiatnya meliputi membantu mengatasi insomnia, memperbaiki kesehatan saraf, dan menjaga keseimbangan hormon. Selain itu, tanaman ini juga dipercaya mampu meredakan stres.","""Perut kembung"", ""Mual"", ""Sakit kepala"", ""Nafsu makan berkurang"", ""Gangguan tidur""","Alkaloid, flavonoid, saponin"
141,Portulaka,Portulaca oleracea,"""Kenikir (Jawa)"", ""Kangkung Laut (Bali)"", ""Sayur Kuntum (Sulawesi)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Portulaka.jpg,"tanaman liar dengan daun kecil yang sering digunakan dalam pengobatan tradisional. Daunnya mengandung senyawa bioaktif dengan sifat antioksidan dan antiinflamasi. Khasiatnya meliputi membantu mengatasi peradangan, memperbaiki kesehatan kulit, dan meningkatkan imunitas. Selain itu, tanaman ini juga dipercaya mampu melancarkan pencernaan.","""Mata lelah"", ""Kulit kering"", ""Perut kembung"", ""Sakit kepala"", ""Kulit berjerawat""","Asam lemak omega-3, flavonoid, saponin"
142,Poslen,Physalis angulata,"""Tompel (Sumatera)"", ""Beligo (Jawa)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Porslen.jpg,"tanaman herbal dengan buah kecil berbentuk lentera yang sering digunakan dalam pengobatan tradisional. Buahnya mengandung senyawa bioaktif dengan sifat antidiabetes dan antiinflamasi. Khasiatnya meliputi membantu menurunkan kadar gula darah, memperbaiki metabolisme, dan menjaga kesehatan hati. Selain itu, tanaman ini juga dipercaya mampu memperbaiki fungsi ginjal.","""Kelelahan"", ""Pusing"", ""Stres"", ""Gangguan tidur"", ""Kulit kasar""","Alkaloid, flavonoid, tanin, saponin"
143,Pulai,Alstonia scholaris,"""Kayu Pulai (Jawa)"", ""Kayu Sawi (Sumatera)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Pulai.jpg,"tanaman dengan kulit batang yang sering digunakan dalam pengobatan tradisional. Kulitnya mengandung senyawa bioaktif dengan sifat antimalaria dan antimikroba. Khasiatnya meliputi membantu meredakan demam, meningkatkan kekebalan tubuh, dan memperbaiki kesehatan pernapasan. Selain itu, tanaman ini juga dipercaya mampu mempercepat penyembuhan luka.","""Sakit kepala"", ""Perut kembung"", ""Pusing"", ""Sakit tenggorokan"", ""Kulit kering""","Alkaloid, flavonoid, tanin"
144,Pule Pandak,Rauvolfia serpentina,"""Serbent (Aceh)"", ""Sari Pandak (Jawa)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Pule%20pandak.jpg,"tanaman herbal dengan akar yang sering digunakan dalam pengobatan tradisional. Akarnya mengandung senyawa bioaktif dengan sifat penenang dan antihipertensi. Khasiatnya meliputi membantu menurunkan tekanan darah, meredakan stres, dan memperbaiki kualitas tidur. Selain itu, tanaman ini juga dipercaya mampu menjaga kesehatan jantung.","""Mata lelah"", ""Kulit kering"", ""Pencernaan lambat"", ""Perut kembung"", ""Tenggorokan kering""","Alkaloid, flavonoid, saponin"
145,Pulutan,Sida rhombifolia,"""Sembung (Sumatera)"", ""Sambung Nyawa (Jawa)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Pulutan.jpg,"tanaman herbal kecil yang sering digunakan dalam pengobatan tradisional untuk kesehatan sendi. Daunnya mengandung senyawa bioaktif dengan sifat antiinflamasi dan antinyeri. Khasiatnya meliputi membantu meredakan nyeri sendi, meningkatkan fleksibilitas, dan mempercepat penyembuhan luka. Selain itu, tanaman ini juga dipercaya mampu memperbaiki kesehatan kulit.","""Sakit kepala"", ""Mata lelah"", ""Pencernaan lambat"", ""Perut kembung"", ""Tenggorokan kering""","Flavonoid, alkaloid, tanin"
146,Saga,Abrus precatorius,"""Benang Saga (Jawa)"", ""Katul Saga (Sumatera)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Saga.jpg,"tanaman herbal dengan daun kecil yang sering digunakan untuk kesehatan tenggorokan. Daunnya mengandung senyawa bioaktif dengan sifat antimikroba dan antiinflamasi. Khasiatnya meliputi membantu meredakan batuk, mengatasi radang tenggorokan, dan mempercepat penyembuhan luka ringan. Selain itu, tanaman ini juga dipercaya mampu meningkatkan imunitas tubuh.","""Perut kembung"", ""Sakit kepala"", ""Lelah"", ""Tenggorokan gatal"", ""Kulit kering""","Saponin, flavonoid, alkaloid, tanin"
147,Salam,Syzygium polyanthum,"""Jambu Salam (Sumatera)"", ""Saro (Sulawesi)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Salam.jpg,"tanaman rempah dengan daun yang sering digunakan sebagai bumbu masak dan obat tradisional. Daunnya mengandung senyawa bioaktif dengan sifat antihipertensi dan antioksidan. Khasiatnya meliputi membantu menurunkan kadar gula darah, menjaga kesehatan jantung, dan memperbaiki metabolisme tubuh. Selain itu, tanaman ini juga dipercaya mampu memperbaiki fungsi pencernaan.","""Bau mulut"", ""Perut kembung"", ""Sakit kepala"", ""Pencernaan terganggu"", ""Kelelahan""","Tanin, flavonoid, minyak atsiri"
148,Salvia,Salvia officinalis,"""Sage (Sumatera, Bali)"", ""Herbal Salvia (Jawa)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Salvia.jpg,"tanaman herbal dengan daun kecil yang sering digunakan dalam pengobatan tradisional. Daunnya mengandung senyawa bioaktif dengan sifat antimikroba dan meningkatkan fungsi kognitif. Khasiatnya meliputi membantu meredakan stres, memperbaiki daya ingat, dan menjaga kesehatan pencernaan. Selain itu, tanaman ini juga dipercaya mampu memperbaiki kualitas tidur.","""4o mini"", ""Tenggorokan gatal"", ""Keringat berlebihan"", ""Stres atau kecemasan"", ""Gangguan tidur""","Asam rosmarinat, flavonoid, minyak atsiri, tanin"
149,Sambang Darah,Excoecaria cochinchinensis,"""Daun Darah (Aceh)"", ""Kayu Darah (Sulawesi)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Sambang%20darah.jpg,"tanaman herbal dengan daun kecil berwarna merah yang sering digunakan untuk kesehatan. Daunnya mengandung senyawa bioaktif dengan sifat antiinflamasi dan antimikroba. Khasiatnya meliputi membantu mempercepat penyembuhan luka, meningkatkan sirkulasi darah, dan mengatasi infeksi ringan. Selain itu, tanaman ini juga dipercaya mampu menjaga kesehatan kulit.","""Sakit kepala"", ""Perut kembung"", ""Gangguan pencernaan"", ""Gatal pada kulit"", ""Batuk berdahak""","Flavonoid, saponin, alkaloid"
150,Sambang Getih,Alternanthera sessilis,"""Madu Getih (Jawa)"", ""Pucuk Getih (Sumatera)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Sambang%20getih.jpg,"tanaman herbal dengan daun kecil yang sering digunakan untuk kesehatan darah. Daunnya mengandung senyawa bioaktif dengan sifat penambah darah dan antioksidan. Khasiatnya meliputi membantu mengatasi anemia, meningkatkan stamina, dan mempercepat penyembuhan luka. Selain itu, tanaman ini juga dipercaya mampu menjaga kesehatan kulit.","""Pusing"", ""Perut kembung"", ""Sakit kepala"", ""Kaki bengkak"", ""Sakit tenggorokan""","Flavonoid, alkaloid, saponin"
151,Sambiloto,Andrographis paniculata,"""Daun Bidadari (Jawa, Bali)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Sambiloto.jpg,"tanaman herbal dengan rasa pahit yang sering digunakan untuk meningkatkan daya tahan tubuh. Daunnya mengandung senyawa bioaktif dengan sifat antiradang dan antimikroba. Khasiatnya meliputi membantu melawan infeksi, memperbaiki fungsi hati, dan menjaga kesehatan pernapasan. Selain itu, tanaman ini juga dipercaya mampu mempercepat penyembuhan luka.","""Demam"", ""Sakit kepala"", ""Perut kembung"", ""Tenggorokan gatal"", ""Kelelahan""","Andrografolid, flavonoid, alkaloid, saponin"
152,Sambung Nyawa,Gynura procumbens,"""Daun Sehat (Bali)"", ""Tumbling Seed (Jawa)"", ""Jiwantut (Sumatera)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Sambung%20nyawa.jpg,"tanaman herbal dengan daun berbentuk lonjong yang sering digunakan dalam pengobatan tradisional. Daunnya mengandung senyawa bioaktif dengan sifat antihipertensi dan antiinflamasi. Khasiatnya meliputi membantu menurunkan tekanan darah, meningkatkan imunitas, dan memperbaiki kesehatan jantung. Selain itu, tanaman ini juga dipercaya mampu menjaga keseimbangan gula darah.","""Perut kembung"", ""Sakit kepala"", ""Mata lelah"", ""Pencernaan tidak lancar"", ""Kulit kering""","Flavonoid, alkaloid, saponin, minyak atsiri"
153,Sangitan,Leea indica,"""Sangan (Jawa)"", ""Kayu Tulis (Sulawesi)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Sangitan.jpg,"tanaman herbal dengan daun hijau yang sering digunakan dalam pengobatan tradisional. Daunnya mengandung senyawa bioaktif dengan sifat antiinflamasi dan antimikroba. Khasiatnya meliputi membantu mengatasi diare, meredakan nyeri, dan meningkatkan kekebalan tubuh. Selain itu, tanaman ini juga dipercaya mampu memperbaiki metabolisme.","""Perut kembung"", ""Sakit kepala"", ""Tenggorokan kering"", ""Kelelahan"", ""Gangguan pencernaan""","Saponin, flavonoid, alkaloid"
154,Sengketan,Desmodium triflorum,"""Sengguni (Sumatera)"", ""Daun Sengket (Jawa)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Sengketan.jpg,"tanaman herbal kecil yang sering ditemukan di lahan terbuka dan digunakan dalam pengobatan tradisional. Daunnya mengandung senyawa bioaktif dengan sifat antimikroba dan antiinflamasi. Khasiatnya meliputi membantu meredakan batuk, mempercepat penyembuhan luka, dan mengatasi demam. Selain itu, tanaman ini juga dipercaya mampu memperbaiki fungsi pernapasan.","""Sakit kepala"", ""Perut kembung"", ""Tenggorokan gatal"", ""Kulit gatal"", ""Mata lelah""","Flavonoid, alkaloid, saponin"
155,Sawi Langit,Vernonia cinerea,"""Sawi Gunung (Jawa)"", ""Sawi Kecik (Bali)"", ""Sawi Wuluh (Sumatera)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Sawi%20langit.jpg,"tanaman herbal kecil dengan daun halus yang sering digunakan dalam pengobatan tradisional. Daunnya mengandung senyawa bioaktif dengan sifat penenang dan antiinflamasi. Khasiatnya meliputi membantu meredakan stres, mengatasi nyeri ringan, dan meningkatkan nafsu makan. Selain itu, tanaman ini juga dipercaya mampu memperbaiki kualitas tidur.","""Mata lelah"", ""Kulit kering"", ""Sakit kepala"", ""Perut kembung"", ""Tenggorokan gatal""","Flavonoid, saponin, alkaloid"
156,Sawi Tanah,Lactuca indica,"""Selada (Jawa, Bali)"", ""Selada Padang (Sumatera)"", ""Lettu (Sulawesi)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Sawi%20tanah.jpg,"tanaman liar dengan daun yang sering digunakan sebagai sayuran dan obat tradisional. Daunnya mengandung senyawa bioaktif dengan sifat antiradang dan menenangkan. Khasiatnya meliputi membantu melancarkan pencernaan, mengatasi batuk, dan meningkatkan imunitas. Selain itu, tanaman ini juga dipercaya mampu memperbaiki kesehatan kulit.","""Sakit kepala ringan"", ""Perut kembung"", ""Kulit gatal"", ""Demam ringan"", ""Sakit pinggang""","Flavonoid, saponin, tanin"
157,Secang,Caesalpinia sappan,"""Kayu Secang (Jawa)"", ""Sengon (Melayu)"", ""Sangan (Sumatera)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Secang.jpg,"tanaman herbal dengan kayu yang sering digunakan untuk minuman kesehatan dan pengobatan tradisional. Kayunya mengandung senyawa bioaktif dengan sifat antioksidan dan antimikroba. Khasiatnya meliputi membantu menurunkan demam, meningkatkan daya tahan tubuh, dan memperbaiki metabolisme. Selain itu, tanaman ini juga dipercaya mampu menjaga kesehatan jantung.","""4o mini"", ""Wajah kusam"", ""Sakit pada sendi"", ""Perut kembung"", ""Lelah""","Tanin, flavonoid, saponin"
158,Seledri,Apium graveolens,"""Seleri (Jawa)"", ""Selederi (Sumatera)"", ""Celor (Bali)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Seledri.jpg,"tanaman herbal dengan daun hijau kecil yang sering digunakan sebagai bumbu masak dan obat tradisional. Daunnya mengandung senyawa bioaktif dengan sifat diuretik dan antihipertensi. Khasiatnya meliputi membantu menurunkan tekanan darah, meningkatkan kesehatan ginjal, dan menjaga keseimbangan cairan tubuh. Selain itu, tanaman ini juga dipercaya mampu memperbaiki metabolisme.","""Mata lelah"", ""Perut kembung"", ""Sakit kepala"", ""Kulit kusam"", ""Kelelahan""","Asam folat, flavonoid, kalium, kalsium"
159,Semanggi Gunung,Hydrocotyle sibthorpioides,"""Semanggi (Jawa)"", ""Klodhi (Bali)"", ""Komplong (Sumatera)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Semanggi%20gunung.jpg,"tanaman herbal kecil yang sering ditemukan di dataran tinggi dan digunakan dalam pengobatan tradisional. Daunnya mengandung senyawa bioaktif dengan sifat antiinflamasi dan menenangkan. Khasiatnya meliputi membantu mempercepat penyembuhan luka, mengatasi nyeri ringan, dan menjaga kesehatan kulit. Selain itu, tanaman ini juga dipercaya mampu meningkatkan daya tahan tubuh.","""Sakit kepala"", ""Perut kembung"", ""Pusing"", ""Lelah"", ""Kulit kasar""","Flavonoid, saponin, alkaloid"
160,Sembung,Blumea balsamifera,"""Sambung (Jawa, Bali)"", ""Sembung Daun (Aceh)"", ""Sambung Tanah (Sulawesi)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Sembung.jpg,"tanaman herbal besar dengan daun lebar yang sering digunakan dalam pengobatan tradisional. Daunnya mengandung senyawa bioaktif dengan sifat antiradang dan meluruhkan dahak. Khasiatnya meliputi membantu meredakan batuk, memperbaiki kesehatan pernapasan, dan meningkatkan metabolisme. Selain itu, tanaman ini juga dipercaya mampu menjaga kesehatan hati.","""Sakit kepala"", ""Perut kembung"", ""Sakit tenggorokan"", ""Sesak napas"", ""Kelalahan""","Flavonoid, saponin, alkaloid, minyak atsiri"
161,Senggani,Melastoma malabathricum,"""Senggani Bulu (Jawa)"", ""Senggani Tanah (Sumatera)"", ""Gani (Bali)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Senggani.jpg,"tanaman berbunga dengan daun kasar yang sering digunakan dalam pengobatan tradisional. Daunnya mengandung senyawa bioaktif dengan sifat antiseptik dan mempercepat penyembuhan luka. Khasiatnya meliputi membantu mengatasi infeksi kulit, memperbaiki kesehatan jaringan, dan mengurangi peradangan. Selain itu, tanaman ini juga dipercaya mampu meningkatkan stamina tubuh.","""Perut kembung"", ""Pusing"", ""Sakit kepala"", ""Tenggorokan kering"", ""Pusing karena dehidrasi""","Flavonoid, alkaloid, saponin"
162,Senggugu,Clerodendrum serratum,"""Senggugu Londo (Jawa)"", ""Gugu (Bali)"", ""Aso (Aceh)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Senggugu.jpg,"tanaman herbal dengan bunga kecil yang sering digunakan untuk kesehatan. Daunnya mengandung senyawa bioaktif dengan sifat antiinflamasi dan diuretik. Khasiatnya meliputi membantu mengatasi asma, meningkatkan fungsi ginjal, dan memperbaiki kesehatan saluran kemih. Selain itu, tanaman ini juga dipercaya mampu menjaga metabolisme tubuh.","""Sakit kepala"", ""Perut kembung"", ""Sakit tenggorokan"", ""Badan lelah"", ""Mata lelah""","Flavonoid, alkaloid, saponin"
163,Sereh,Cymbopogon citratus,"""Serai (Jawa, Bali)"", ""Sereh Wuluh (Sumatera)"", ""Sereh Manis (Melayu)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Sereh.jpg,"tanaman herbal dengan daun panjang yang sering digunakan sebagai bumbu masakan dan obat tradisional. Daunnya mengandung senyawa bioaktif dengan sifat antiinflamasi dan aromaterapi. Khasiatnya meliputi membantu menurunkan demam, meredakan stres, dan melancarkan pencernaan. Selain itu, tanaman ini juga dipercaya mampu meningkatkan kualitas tidur.","""Perut kembung"", ""Sakit kepala"", ""Tubuh pegal"", ""Lelah"", ""Pusing""","Minyak atsiri, flavonoid, saponin"
164,Sesuru,Sesbania grandiflora,"""Sesoro (Jawa)"", ""Sesi (Bali)"", ""Keluwo (Madura)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Sesuru.jpg,"tanaman berbunga yang sering digunakan dalam pengobatan tradisional untuk kesehatan tulang dan gigi. Bunganya mengandung senyawa bioaktif dengan sifat antiinflamasi dan mempercepat penyembuhan luka. Khasiatnya meliputi membantu meningkatkan kekuatan tulang, menjaga kesehatan kulit, dan memperbaiki metabolisme. Selain itu, tanaman ini juga dipercaya mampu meningkatkan stamina tubuh.","""Perut kembung"", ""Pusing kepala"", ""Sakit tenggorokan"", ""Mata lelah"", ""Kulit kering""","Saponin, flavonoid, alkaloid"
165,Siantan,Ixora coccinea,"""Kembang Siantan (Jawa)"", ""Siantang (Bali)"", ""Muncung (Aceh)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Siantan.jpg,"tanaman hias dengan bunga kecil berwarna merah yang sering digunakan dalam pengobatan tradisional. Bunganya mengandung senyawa bioaktif dengan sifat antimikroba dan antiinflamasi. Khasiatnya meliputi membantu meredakan diare, mengatasi infeksi kulit, dan memperbaiki kesehatan pencernaan. Selain itu, tanaman ini juga dipercaya mampu meningkatkan kekebalan tubuh.","""Sakit kepala"", ""Perut kembung"", ""Pencernaan tidak lancar"", ""Gangguan tidur"", ""Kelelahan otot""","Flavonoid, alkaloid, saponin"
166,Sidaguri,Sida acuta,"""Sidaguri Kecil (Jawa)"", ""Sidaguri Tanah (Sulawesi)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Sidaguri.jpg,"tanaman herbal kecil yang sering digunakan untuk kesehatan sendi. Daunnya mengandung senyawa bioaktif dengan sifat antinyeri dan antiinflamasi. Khasiatnya meliputi membantu meredakan nyeri sendi, mengurangi peradangan, dan meningkatkan fleksibilitas tubuh. Selain itu, tanaman ini juga dipercaya mampu mempercepat penyembuhan luka.","""Sakit kepala"", ""Perut kembung"", ""Tenggorokan gatal"", ""Kulit kering"", ""Kelelahan""","Flavonoid, alkaloid, saponin"
167,Sirih,Piper betle,"""Sirih Bunga (Jawa)"", ""Sirih Daun (Sumatera)"", ""Betel (Melayu, Bali)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Sirih.jpg,"tanaman herbal dengan daun hijau yang sering digunakan untuk kesehatan mulut dan tubuh. Daunnya mengandung senyawa bioaktif dengan sifat antiseptik dan antibakteri. Khasiatnya meliputi membantu mengatasi bau mulut, memperbaiki kesehatan gigi, dan mengurangi risiko infeksi. Selain itu, tanaman ini juga dipercaya mampu mempercepat penyembuhan luka.","""Gigi berlubang"", ""Bau mulut"", ""Kulit kering"", ""Tenggorokan kering"", ""Perut kembung""","Minyak atsiri, flavonoid, tanin, saponin"
168,Sirsak,Annona muricata,"""Nangka Belanda (Jawa)"", ""Nangka Jepang (Sumatera)"", ""Sirsak Tua (Aceh)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Sirsak.jpg,"tanaman buah tropis dengan daging buah lembut yang sering digunakan dalam kesehatan. Daunnya mengandung senyawa bioaktif dengan sifat antikanker dan meningkatkan imunitas. Khasiatnya meliputi membantu melindungi tubuh dari radikal bebas, mengurangi peradangan, dan meningkatkan daya tahan tubuh. Selain itu, tanaman ini juga dipercaya mampu menjaga kesehatan pencernaan.","""Sakit kepala"", ""Perut kembung"", ""Kelelahan"", ""Gangguan tidur"", ""Nyeri otot""","Asam askorbat, acetogenins, saponin"
169,Sisik Naga,Drynaria quercifolia,"""Sisik Naga Daun (Jawa)"", ""Sisik Naga Batu (Bali)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Sisik%20naga.jpg,"tanaman herbal dengan daun unik yang sering digunakan untuk kesehatan tulang. Daunnya mengandung senyawa bioaktif dengan sifat antinyeri dan mempercepat penyembuhan luka. Khasiatnya meliputi membantu memperbaiki kesehatan tulang, mengurangi nyeri sendi, dan meningkatkan kekuatan jaringan. Selain itu, tanaman ini juga dipercaya mampu memperbaiki metabolisme.","""Sakit kepala"", ""Pusing"", ""Perut kembung"", ""Tenggorokan kering"", ""Kulit kasar""","Tanin, flavonoid, alkaloid, saponin"
170,Sosor Bebek,Kalanchoe pinnata,"""Sosor (Jawa)"", ""Kayu Bebek (Sumatera)"", ""Jelumbar (Sulawesi)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Sosor%20bebek.jpg,"tanaman sukulen dengan daun berdaging yang sering digunakan dalam pengobatan tradisional. Daunnya mengandung senyawa bioaktif dengan sifat antiinflamasi dan antiseptik. Khasiatnya meliputi membantu meredakan iritasi kulit, mempercepat penyembuhan luka, dan mengatasi infeksi ringan. Selain itu, tanaman ini juga dipercaya mampu menjaga kesehatan kulit.","""Perut kembung"", ""Sakit kepala"", ""Kulit gatal"", ""Bibir kering"", ""Tenggorokan kering""","Flavonoid, saponin, alkaloid"
171,Srigading,Nyctanthes arbor-tristis,"""Srigading Putih (Jawa)"", ""Srigading Bunga (Aceh)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Srigading.jpg,"tanaman berbunga dengan bunga kecil berwarna putih yang sering digunakan dalam pengobatan tradisional. Bunganya mengandung senyawa bioaktif dengan sifat penenang dan antiinflamasi. Khasiatnya meliputi membantu meningkatkan kualitas tidur, meredakan stres, dan memperbaiki metabolisme tubuh. Selain itu, tanaman ini juga dipercaya mampu meningkatkan daya tahan tubuh.","""Sakit kepala"", ""Perut kembung"", ""Kulit gatal"", ""Kelelahan"", ""Tenggorokan kering""","Flavonoid, alkaloid, saponin"
172,Srikaya,Annona squamosa,"""Srikaya Manis (Jawa)"", ""Srikaya Madu (Sumatera)"", ""Durian Srikaya (Bali)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Srikaya.jpg,"tanaman buah tropis dengan rasa manis yang khas. Buahnya mengandung senyawa bioaktif dengan sifat antioksidan dan meningkatkan energi. Khasiatnya meliputi membantu menjaga kesehatan jantung, memperbaiki metabolisme, dan meningkatkan daya tahan tubuh. Selain itu, tanaman ini juga dipercaya mampu melindungi sistem imun.","""Kelelahan"", ""Sakit kepala"", ""Kulit kering"", ""Perut kembung"", ""Tenggorokan kering""","Vitamin C, asam folat, flavonoid"
173,Tahi Kotok,Eleutheranthera ruderalis,"""Kotok (Jawa)"", ""Kotel (Melayu)"", ""Tahi Kuntul (Sumatera)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Tahi%20kotok.jpg,"tanaman herbal dengan bunga kecil berwarna kuning yang sering digunakan dalam pengobatan tradisional. Daunnya mengandung senyawa bioaktif dengan sifat antipiretik dan antiinflamasi. Khasiatnya meliputi membantu meredakan demam, mempercepat penyembuhan luka, dan memperbaiki kesehatan kulit. Selain itu, tanaman ini juga dipercaya mampu meningkatkan daya tahan tubuh.","""Sakit kepala"", ""Kulit gatal"", ""Perut kembung"", ""Sakit gigi"", ""Mata lelah""","Flavonoid, saponin, alkaloid"
174,Tapak Rusa,Drynaria fortunei,"""Tapak Kuda (Jawa)"", ""Tapak Rusa Luar (Sumatera)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Tapak%20rusa.jpg,"tanaman herbal dengan daun besar yang sering digunakan untuk kesehatan tulang. Daunnya mengandung senyawa bioaktif dengan sifat antinyeri dan mempercepat penyembuhan jaringan. Khasiatnya meliputi membantu memperbaiki kesehatan tulang, mengurangi peradangan, dan meningkatkan kekuatan sendi. Selain itu, tanaman ini juga dipercaya mampu menjaga metabolisme tubuh.","""Sakit kepala"", ""Kulit kasar"", ""Perut kembung"", ""Iritasi tenggorokan"", ""Insomnia""","Flavonoid, alkaloid, saponin"
175,Tapak Dara,Catharanthus roseus,"""Bunga Tapak Dara (Jawa)"", ""Tapak Dara Putih (Sumatera)"", ""Tapak Kuda (Bali)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Tapak%20dara.jpg,"tanaman berbunga dengan bunga kecil berwarna ungu atau putih yang sering digunakan dalam pengobatan tradisional. Daunnya mengandung senyawa bioaktif dengan sifat antikanker dan meningkatkan metabolisme. Khasiatnya meliputi membantu menurunkan kadar gula darah, melawan sel kanker, dan memperbaiki kesehatan jantung. Selain itu, tanaman ini juga dipercaya mampu mempercepat regenerasi jaringan.","""Sakit kepala"", ""Perut kembung"", ""Luka ringan"", ""Insomnia"", ""Tenggorokan kering""","Alkaloid, flavonoid, saponin"
176,Tapak Kuda,Ipomoea pes-caprae,"""Tapak Kuda Merah (Jawa)"", ""Tapak Kuda Laut (Aceh)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Tapak%20kuda.jpg,"tanaman herbal dengan daun berbentuk bulat yang sering ditemukan di pantai dan digunakan untuk kesehatan. Daunnya mengandung senyawa bioaktif dengan sifat antiinflamasi dan mempercepat penyembuhan luka. Khasiatnya meliputi membantu meredakan nyeri sendi, melindungi kulit dari infeksi, dan memperbaiki kesehatan jaringan. Selain itu, tanaman ini juga dipercaya mampu memperbaiki metabolisme tubuh.","""Kaki bengkak"", ""Sakit kepala"", ""Demam"", ""Peradangan kulit"", ""Sakit pinggang""","Flavonoid, saponin, alkaloid"
177,Tapak Liman,Elephantopus scaber,"""Liman (Jawa)"", ""Liman Kecil (Sumatera)"", ""Tapak Liman Batu (Bali)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Tapak%20liman.jpg,"tanaman herbal kecil yang sering digunakan dalam pengobatan tradisional untuk kesehatan tubuh. Daunnya mengandung senyawa bioaktif dengan sifat antimikroba dan penenang. Khasiatnya meliputi membantu meredakan demam, memperbaiki fungsi hati, dan meningkatkan daya tahan tubuh. Selain itu, tanaman ini juga dipercaya mampu menjaga keseimbangan metabolisme.","""Sakit kepala ringan"", ""Kulit gatal"", ""Perut kembung"", ""Pusing ringan"", ""Sakit pada otot""","Flavonoid, saponin, alkaloid"
